id,name,Type,Gender,Skin,Attribute Count,Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7
2833,Punk #2833,Human,Male,Albino,2,Front Beard,Cowboy Hat,,,,,
2834,Punk #2834,Human,Male,Dark,2,Front Beard,Fedora,,,,,
2835,Punk #2835,Human,Male,Light,4,Normal Beard Black,Peak Spike,Earring,Nerd Glasses,,,
2836,Punk #2836,Human,Female,Light,4,Wild White Hair,Welding Goggles,Earring,Cigarette,,,
2837,Punk #2837,Human,Female,Dark,2,Blue Eye Shadow,Stringy Hair,,,,,
2838,Punk #2838,Human,Male,Light,2,Cigarette,Cap,,,,,
2839,Punk #2839,Human,Female,Light,2,Mohawk,Classic Shades,,,,,
2840,Punk #2840,Human,Male,Medium,2,Cap Forward,Horned Rim Glasses,,,,,
2841,Punk #2841,Human,Female,Dark,2,Spots,Straight Hair Blonde,,,,,
2842,Punk #2842,Human,Male,Medium,3,Mohawk Thin,Earring,Normal Beard,,,,
2843,Punk #2843,Human,Female,Dark,5,Vape,Eye Mask,Black Lipstick,Bandana,Earring,,
2844,Punk #2844,Human,Female,Medium,2,Black Lipstick,Pilot Helmet,,,,,
2845,Punk #2845,Human,Male,Light,3,Earring,Clown Hair Green,Eye Patch,,,,
2846,Punk #2846,Human,Female,Medium,2,Messy Hair,Black Lipstick,,,,,
2847,Punk #2847,Human,Male,Light,3,Earring,Nerd Glasses,Knitted Cap,,,,
2848,Punk #2848,Human,Male,Light,3,Mohawk Thin,Mustache,Earring,,,,
2849,Punk #2849,Human,Female,Medium,2,Headband,Regular Shades,,,,,
2850,Punk #2850,Human,Female,Dark,2,Messy Hair,Earring,,,,,
2851,Punk #2851,Human,Male,Albino,2,Police Cap,Earring,,,,,
2852,Punk #2852,Human,Female,Light,4,Wild White Hair,Black Lipstick,Regular Shades,Earring,,,
2853,Punk #2853,Human,Male,Medium,2,Wild Hair,Normal Beard,,,,,
2854,Punk #2854,Human,Male,Medium,3,Handlebars,Police Cap,Earring,,,,
2855,Punk #2855,Human,Male,Medium,2,Handlebars,Mohawk Dark,,,,,
2856,Punk #2856,Human,Male,Medium,3,Eye Mask,Peak Spike,Pipe,,,,
2857,Punk #2857,Human,Female,Medium,3,Welding Goggles,Crazy Hair,Cigarette,,,,
2858,Punk #2858,Human,Female,Dark,3,Clown Eyes Green,Purple Lipstick,Mohawk Dark,,,,
2859,Punk #2859,Human,Male,Medium,3,Headband,Small Shades,Big Beard,,,,
2860,Punk #2860,Human,Female,Medium,2,Mohawk,Regular Shades,,,,,
2861,Punk #2861,Human,Male,Light,1,Mole,,,,,,
2862,Punk #2862,Human,Male,Light,2,Muttonchops,Headband,,,,,
2863,Punk #2863,Human,Male,Dark,2,Police Cap,Silver Chain,,,,,
2864,Punk #2864,Human,Male,Medium,3,Eye Mask,Mustache,Knitted Cap,,,,
2865,Punk #2865,Human,Male,Dark,2,Handlebars,Fedora,,,,,
2866,Punk #2866,Human,Male,Albino,4,Bandana,Muttonchops,Classic Shades,Earring,,,
2867,Punk #2867,Human,Female,Medium,2,Blue Eye Shadow,Pink With Hat,,,,,
2868,Punk #2868,Human,Male,Light,2,Peak Spike,Front Beard Dark,,,,,
2869,Punk #2869,Human,Male,Light,2,3D Glasses,Mohawk Dark,,,,,
2870,Punk #2870,Human,Male,Medium,2,Chinstrap,Knitted Cap,,,,,
2871,Punk #2871,Human,Male,Dark,3,Cigarette,Messy Hair,Horned Rim Glasses,,,,
2872,Punk #2872,Human,Male,Light,3,Police Cap,Silver Chain,Small Shades,,,,
2873,Punk #2873,Human,Male,Medium,3,Vampire Hair,Cigarette,Eye Mask,,,,
2874,Punk #2874,Human,Male,Light,3,Clown Nose,Crazy Hair,Eye Patch,,,,
2875,Punk #2875,Human,Male,Medium,2,Handlebars,Shaved Head,,,,,
2876,Punk #2876,Human,Female,Medium,3,Vape,Stringy Hair,Purple Lipstick,,,,
2877,Punk #2877,Human,Male,Dark,2,Front Beard Dark,Crazy Hair,,,,,
2878,Punk #2878,Human,Male,Dark,3,Clown Eyes Blue,Peak Spike,Pipe,,,,
2879,Punk #2879,Human,Male,Medium,2,Muttonchops,Purple Hair,,,,,
2880,Punk #2880,Human,Male,Light,2,Mohawk Thin,Regular Shades,,,,,
2881,Punk #2881,Human,Male,Dark,3,Goat,Shaved Head,Regular Shades,,,,
2882,Punk #2882,Human,Male,Albino,2,Earring,Pipe,,,,,
2883,Punk #2883,Human,Male,Dark,2,Messy Hair,VR,,,,,
2884,Punk #2884,Human,Female,Medium,2,Vape,Pilot Helmet,,,,,
2885,Punk #2885,Human,Male,Medium,5,Shadow Beard,Earring,Headband,Small Shades,Mole,,
2886,Punk #2886,Human,Male,Dark,3,Cigarette,Luxurious Beard,Hoodie,,,,
2887,Punk #2887,Human,Male,Medium,2,Luxurious Beard,Top Hat,,,,,
2888,Punk #2888,Human,Female,Dark,3,Black Lipstick,Mohawk Dark,Cigarette,,,,
2889,Punk #2889,Human,Female,Dark,3,Pilot Helmet,Purple Lipstick,Cigarette,,,,
2890,Punk #2890,Alien,Male,,1,Cap,,,,,,
2891,Punk #2891,Human,Female,Albino,2,Tiara,Regular Shades,,,,,
2892,Punk #2892,Human,Male,Medium,3,Normal Beard,Top Hat,VR,,,,
2893,Punk #2893,Human,Female,Light,3,Wild Blonde,Earring,Nerd Glasses,,,,
2894,Punk #2894,Human,Male,Medium,5,Frown,Hoodie,Gold Chain,Chinstrap,Earring,,
2895,Punk #2895,Human,Male,Medium,2,3D Glasses,Cowboy Hat,,,,,
2896,Punk #2896,Human,Female,Dark,3,Blue Eye Shadow,Earring,Straight Hair Dark,,,,
2897,Punk #2897,Human,Male,Dark,2,Big Shades,Headband,,,,,
2898,Punk #2898,Human,Male,Dark,3,Big Shades,Earring,Do-rag,,,,
2899,Punk #2899,Human,Male,Dark,2,Front Beard Dark,Purple Hair,,,,,
2900,Punk #2900,Human,Female,Light,2,Pilot Helmet,Earring,,,,,
2901,Punk #2901,Human,Male,Albino,4,Cigarette,Normal Beard Black,Cap,Regular Shades,,,
2902,Punk #2902,Human,Male,Albino,2,Shadow Beard,Do-rag,,,,,
2903,Punk #2903,Human,Female,Albino,4,Hot Lipstick,Classic Shades,Earring,Mohawk Dark,,,
2904,Punk #2904,Human,Female,Dark,4,Bandana,Choker,Hot Lipstick,Clown Eyes Blue,,,
2905,Punk #2905,Human,Female,Dark,3,Knitted Cap,Hot Lipstick,Earring,,,,
2906,Punk #2906,Human,Male,Light,3,Front Beard Dark,Knitted Cap,Eye Patch,,,,
2907,Punk #2907,Human,Male,Dark,3,Messy Hair,Goat,Eye Patch,,,,
2908,Punk #2908,Human,Male,Dark,2,Eye Mask,Wild Hair,,,,,
2909,Punk #2909,Human,Female,Dark,2,Black Lipstick,Pilot Helmet,,,,,
2910,Punk #2910,Human,Male,Medium,2,Nerd Glasses,Top Hat,,,,,
2911,Punk #2911,Human,Male,Medium,3,Frumpy Hair,Front Beard Dark,Medical Mask,,,,
2912,Punk #2912,Human,Male,Dark,2,Shadow Beard,Shaved Head,,,,,
2913,Punk #2913,Human,Male,Medium,3,Stringy Hair,Front Beard,Small Shades,,,,
2914,Punk #2914,Human,Female,Albino,2,Hot Lipstick,Frumpy Hair,,,,,
2915,Punk #2915,Human,Female,Dark,4,Bandana,Clown Eyes Green,Purple Lipstick,Earring,,,
2916,Punk #2916,Human,Male,Dark,3,Bandana,Clown Nose,Goat,,,,
2917,Punk #2917,Human,Female,Medium,2,Bandana,Purple Lipstick,,,,,
2918,Punk #2918,Human,Female,Dark,3,Tassle Hat,Vape,Blue Eye Shadow,,,,
2919,Punk #2919,Human,Female,Dark,2,Mole,Straight Hair Dark,,,,,
2920,Punk #2920,Human,Female,Dark,2,Straight Hair Dark,Nerd Glasses,,,,,
2921,Punk #2921,Human,Male,Medium,2,Cigarette,Shaved Head,,,,,
2922,Punk #2922,Human,Male,Light,3,Cap,Earring,3D Glasses,,,,
2923,Punk #2923,Human,Male,Light,4,Stringy Hair,Buck Teeth,Shadow Beard,Regular Shades,,,
2924,Punk #2924,Ape,Male,,1,Hoodie,,,,,,
2925,Punk #2925,Human,Male,Dark,3,Police Cap,Earring,Nerd Glasses,,,,
2926,Punk #2926,Human,Male,Medium,3,Messy Hair,Mustache,Nerd Glasses,,,,
2927,Punk #2927,Human,Male,Medium,1,Normal Beard,,,,,,
2928,Punk #2928,Human,Male,Light,3,Earring,Nerd Glasses,Headband,,,,
2929,Punk #2929,Human,Male,Medium,2,Frumpy Hair,Eye Patch,,,,,
2930,Punk #2930,Human,Male,Medium,2,Big Shades,Clown Hair Green,,,,,
2931,Punk #2931,Human,Male,Light,2,Stringy Hair,Shadow Beard,,,,,
2932,Punk #2932,Human,Male,Medium,1,Front Beard,,,,,,
2933,Punk #2933,Human,Male,Dark,3,Cigarette,Bandana,Earring,,,,
2934,Punk #2934,Human,Male,Dark,2,Peak Spike,Goat,,,,,
2935,Punk #2935,Human,Male,Dark,4,Cap Forward,Classic Shades,Earring,Big Beard,,,
2936,Punk #2936,Human,Male,Dark,3,Horned Rim Glasses,Goat,Crazy Hair,,,,
2937,Punk #2937,Human,Female,Dark,3,Purple Eye Shadow,Stringy Hair,Purple Lipstick,,,,
2938,Punk #2938,Zombie,Male,,1,Wild Hair,,,,,,
2939,Punk #2939,Human,Male,Light,2,Earring,Knitted Cap,,,,,
2940,Punk #2940,Human,Female,Albino,5,Spots,Hot Lipstick,Earring,Blonde Bob,Clown Eyes Blue,,
2941,Punk #2941,Human,Female,Medium,2,Bandana,Green Eye Shadow,,,,,
2942,Punk #2942,Human,Male,Dark,2,Frumpy Hair,Spots,,,,,
2943,Punk #2943,Human,Female,Light,3,Clown Eyes Green,Hot Lipstick,Stringy Hair,,,,
2944,Punk #2944,Human,Male,Light,3,Frumpy Hair,Shadow Beard,Nerd Glasses,,,,
2945,Punk #2945,Human,Female,Dark,4,Purple Eye Shadow,Purple Lipstick,Earring,Straight Hair Dark,,,
2946,Punk #2946,Human,Female,Light,3,Classic Shades,Dark Hair,Earring,,,,
2947,Punk #2947,Human,Male,Dark,4,Bandana,Front Beard Dark,Earring,Small Shades,,,
2948,Punk #2948,Human,Male,Light,2,Eye Mask,Wild Hair,,,,,
2949,Punk #2949,Human,Male,Light,4,Mohawk Thin,Earring,Medical Mask,Eye Patch,,,
2950,Punk #2950,Human,Female,Dark,1,Headband,,,,,,
2951,Punk #2951,Human,Male,Light,2,Police Cap,Smile,,,,,
2952,Punk #2952,Human,Male,Medium,3,Big Shades,Earring,Mohawk Dark,,,,
2953,Punk #2953,Human,Male,Medium,4,Normal Beard Black,Wild Hair,Vape,Regular Shades,,,
2954,Punk #2954,Human,Female,Albino,2,Wild Blonde,VR,,,,,
2955,Punk #2955,Human,Male,Dark,3,Front Beard,Frumpy Hair,Clown Nose,,,,
2956,Punk #2956,Human,Male,Dark,3,Messy Hair,Shadow Beard,Regular Shades,,,,
2957,Punk #2957,Human,Male,Albino,4,Cigarette,Earring,Mohawk,Mole,,,
2958,Punk #2958,Human,Female,Light,2,Pink With Hat,Clown Eyes Blue,,,,,
2959,Punk #2959,Human,Male,Albino,3,Muttonchops,Shaved Head,Clown Eyes Green,,,,
2960,Punk #2960,Human,Female,Medium,2,Tassle Hat,Medical Mask,,,,,
2961,Punk #2961,Human,Male,Medium,4,Frown,Wild Hair,Big Beard,Mole,,,
2962,Punk #2962,Human,Male,Medium,4,Cigarette,Normal Beard Black,Crazy Hair,Clown Eyes Green,,,
2963,Punk #2963,Human,Female,Medium,3,Mohawk,Purple Eye Shadow,Purple Lipstick,,,,
2964,Punk #2964,Human,Male,Light,1,Beanie,,,,,,
2965,Punk #2965,Human,Male,Medium,3,Horned Rim Glasses,Normal Beard,Shaved Head,,,,
2966,Punk #2966,Human,Female,Dark,3,Pipe,Blue Eye Shadow,Knitted Cap,,,,
2967,Punk #2967,Zombie,Male,,2,Mohawk Thin,Chinstrap,,,,,
2968,Punk #2968,Human,Female,Light,3,Vape,Eye Mask,Mohawk Dark,,,,
2969,Punk #2969,Human,Female,Medium,3,Hot Lipstick,Frumpy Hair,Classic Shades,,,,
2970,Punk #2970,Human,Male,Dark,3,Stringy Hair,Shadow Beard,Earring,,,,
2971,Punk #2971,Human,Male,Dark,3,Peak Spike,Classic Shades,Mole,,,,
2972,Punk #2972,Human,Female,Medium,2,Messy Hair,Clown Eyes Green,,,,,
2973,Punk #2973,Human,Female,Dark,3,Frumpy Hair,VR,Purple Lipstick,,,,
2974,Punk #2974,Human,Female,Dark,3,Black Lipstick,Clown Eyes Green,Crazy Hair,,,,
2975,Punk #2975,Human,Male,Light,2,Cap Forward,Muttonchops,,,,,
2976,Punk #2976,Human,Male,Dark,2,Headband,Regular Shades,,,,,
2977,Punk #2977,Human,Female,Light,3,Clown Eyes Green,Hot Lipstick,Straight Hair Dark,,,,
2978,Punk #2978,Human,Female,Medium,3,Black Lipstick,Pink With Hat,Regular Shades,,,,
2979,Punk #2979,Human,Male,Medium,2,Front Beard Dark,Wild Hair,,,,,
2980,Punk #2980,Human,Male,Light,3,Cap Forward,Mustache,VR,,,,
2981,Punk #2981,Human,Female,Medium,2,Welding Goggles,Mohawk Thin,,,,,
2982,Punk #2982,Human,Male,Light,2,Knitted Cap,Medical Mask,,,,,
2983,Punk #2983,Human,Male,Dark,3,Earring,Shaved Head,Regular Shades,,,,
2984,Punk #2984,Human,Female,Medium,3,Red Mohawk,Hot Lipstick,Regular Shades,,,,
2985,Punk #2985,Human,Male,Dark,2,Buck Teeth,Fedora,,,,,
2986,Punk #2986,Human,Male,Light,3,Messy Hair,Handlebars,Earring,,,,
2987,Punk #2987,Human,Male,Dark,2,Mustache,Shaved Head,,,,,
2988,Punk #2988,Human,Male,Light,3,Cigarette,Frumpy Hair,Normal Beard Black,,,,
2989,Punk #2989,Human,Male,Dark,2,Horned Rim Glasses,Shaved Head,,,,,
2990,Punk #2990,Human,Male,Dark,2,Purple Hair,Nerd Glasses,,,,,
2991,Punk #2991,Human,Male,Medium,2,Front Beard,Mohawk Thin,,,,,
2992,Punk #2992,Human,Male,Light,3,Police Cap,Chinstrap,Small Shades,,,,
2993,Punk #2993,Human,Male,Light,3,Front Beard Dark,Horned Rim Glasses,Do-rag,,,,
2994,Punk #2994,Human,Female,Dark,3,Blonde Short,Hot Lipstick,Nerd Glasses,,,,
2995,Punk #2995,Human,Male,Dark,1,Eye Patch,,,,,,
2996,Punk #2996,Human,Male,Dark,2,Handlebars,Do-rag,,,,,
2997,Punk #2997,Human,Female,Dark,2,Clown Eyes Green,Clown Hair Green,,,,,
2998,Punk #2998,Human,Male,Medium,3,Shadow Beard,Fedora,Earring,,,,
2999,Punk #2999,Human,Male,Medium,3,Stringy Hair,Front Beard Dark,Eye Patch,,,,
3000,Punk #3000,Human,Male,Medium,2,Frumpy Hair,Normal Beard,,,,,
3001,Punk #3001,Human,Male,Dark,2,Vampire Hair,Nerd Glasses,,,,,
3002,Punk #3002,Human,Female,Dark,2,Mohawk,Purple Eye Shadow,,,,,
3003,Punk #3003,Human,Male,Dark,2,Front Beard,Do-rag,,,,,
3004,Punk #3004,Human,Female,Medium,4,Mohawk,Purple Lipstick,Earring,Nerd Glasses,,,
3005,Punk #3005,Human,Female,Medium,2,Messy Hair,Welding Goggles,,,,,
3006,Punk #3006,Human,Male,Medium,2,Front Beard,Crazy Hair,,,,,
3007,Punk #3007,Human,Male,Medium,2,Wild Hair,3D Glasses,,,,,
3008,Punk #3008,Human,Female,Dark,2,Tassle Hat,Horned Rim Glasses,,,,,
3009,Punk #3009,Human,Male,Dark,5,Cigarette,Peak Spike,Big Shades,Earring,Normal Beard,,
3010,Punk #3010,Human,Male,Medium,2,Vampire Hair,Shadow Beard,,,,,
3011,Punk #3011,Human,Male,Dark,6,Vampire Hair,Frown,Earring,Normal Beard,Pipe,Small Shades,
3012,Punk #3012,Human,Male,Light,2,Stringy Hair,Gold Chain,,,,,
3013,Punk #3013,Human,Male,Medium,3,Stringy Hair,Gold Chain,Chinstrap,,,,
3014,Punk #3014,Human,Male,Dark,3,Shadow Beard,Wild Hair,Horned Rim Glasses,,,,
3015,Punk #3015,Human,Female,Medium,3,Welding Goggles,Crazy Hair,Hot Lipstick,,,,
3016,Punk #3016,Human,Male,Light,4,Messy Hair,Normal Beard Black,Smile,Clown Eyes Green,,,
3017,Punk #3017,Human,Male,Dark,4,Eye Mask,Frown,Knitted Cap,Big Beard,,,
3018,Punk #3018,Human,Male,Albino,3,Cigarette,Wild Hair,Normal Beard,,,,
3019,Punk #3019,Human,Male,Light,3,Chinstrap,Eye Patch,Mohawk Dark,,,,
3020,Punk #3020,Human,Male,Medium,3,Cigarette,Luxurious Beard,Do-rag,,,,
3021,Punk #3021,Human,Male,Medium,3,Messy Hair,Handlebars,VR,,,,
3022,Punk #3022,Human,Male,Light,2,Hoodie,Clown Eyes Green,,,,,
3023,Punk #3023,Human,Male,Medium,3,Bandana,Shadow Beard,Earring,,,,
3024,Punk #3024,Human,Male,Albino,2,Frumpy Hair,VR,,,,,
3025,Punk #3025,Human,Female,Dark,3,Knitted Cap,Hot Lipstick,Clown Eyes Blue,,,,
3026,Punk #3026,Human,Female,Light,2,Horned Rim Glasses,Blonde Short,,,,,
3027,Punk #3027,Human,Male,Light,3,Bandana,Front Beard Dark,3D Glasses,,,,
3028,Punk #3028,Human,Male,Albino,3,Bandana,Shadow Beard,Eye Patch,,,,
3029,Punk #3029,Human,Female,Light,3,Red Mohawk,Blue Eye Shadow,Earring,,,,
3030,Punk #3030,Human,Female,Medium,2,Stringy Hair,Clown Eyes Blue,,,,,
3031,Punk #3031,Human,Female,Medium,2,Tassle Hat,Nerd Glasses,,,,,
3032,Punk #3032,Human,Female,Light,2,Wild Blonde,Rosy Cheeks,,,,,
3033,Punk #3033,Human,Male,Medium,3,Cigarette,Shadow Beard,Do-rag,,,,
3034,Punk #3034,Human,Female,Dark,3,Bandana,Green Eye Shadow,Hot Lipstick,,,,
3035,Punk #3035,Human,Male,Medium,3,Handlebars,Wild Hair,Nerd Glasses,,,,
3036,Punk #3036,Human,Male,Dark,3,Luxurious Beard,Peak Spike,Eye Patch,,,,
3037,Punk #3037,Human,Female,Dark,2,Hot Lipstick,Blonde Bob,,,,,
3038,Punk #3038,Human,Female,Albino,3,Cap,Spots,Cigarette,,,,
3039,Punk #3039,Human,Male,Dark,3,Frown,Hoodie,Mustache,,,,
3040,Punk #3040,Human,Male,Medium,3,Front Beard Dark,Nerd Glasses,Knitted Cap,,,,
3041,Punk #3041,Human,Male,Medium,2,Purple Hair,Mustache,,,,,
3042,Punk #3042,Human,Female,Dark,3,Black Lipstick,Mohawk,Clown Eyes Blue,,,,
3043,Punk #3043,Human,Female,Light,3,Vape,Blue Eye Shadow,Straight Hair Blonde,,,,
3044,Punk #3044,Human,Female,Medium,2,Classic Shades,Straight Hair Dark,,,,,
3045,Punk #3045,Human,Male,Light,3,Peak Spike,Shadow Beard,Horned Rim Glasses,,,,
3046,Punk #3046,Human,Male,Light,3,Cap,Classic Shades,Earring,,,,
3047,Punk #3047,Human,Male,Light,3,Shadow Beard,Wild Hair,Earring,,,,
3048,Punk #3048,Human,Male,Light,2,Messy Hair,Clown Eyes Green,,,,,
3049,Punk #3049,Human,Male,Light,2,Hoodie,Goat,,,,,
3050,Punk #3050,Human,Female,Medium,2,Horned Rim Glasses,Stringy Hair,,,,,
3051,Punk #3051,Human,Female,Light,3,Red Mohawk,Purple Lipstick,Earring,,,,
3052,Punk #3052,Human,Male,Light,3,Normal Beard Black,Cap,Medical Mask,,,,
3053,Punk #3053,Human,Male,Albino,3,Muttonchops,Earring,Do-rag,,,,
3054,Punk #3054,Human,Male,Medium,2,Messy Hair,Small Shades,,,,,
3055,Punk #3055,Human,Male,Albino,3,Peak Spike,Front Beard Dark,Nerd Glasses,,,,
3056,Punk #3056,Human,Male,Albino,3,Cap Forward,Earring,Small Shades,,,,
3057,Punk #3057,Human,Female,Dark,3,Pink With Hat,Clown Eyes Green,Hot Lipstick,,,,
3058,Punk #3058,Human,Female,Dark,2,Purple Eye Shadow,Crazy Hair,,,,,
3059,Punk #3059,Human,Female,Dark,2,Headband,Earring,,,,,
3060,Punk #3060,Human,Female,Albino,1,Pigtails,,,,,,
3061,Punk #3061,Human,Male,Medium,2,Hoodie,Big Shades,,,,,
3062,Punk #3062,Human,Male,Light,3,Luxurious Beard,Earring,Shaved Head,,,,
3063,Punk #3063,Human,Male,Dark,2,Handlebars,Clown Hair Green,,,,,
3064,Punk #3064,Human,Male,Light,3,Earring,Horned Rim Glasses,Cowboy Hat,,,,
3065,Punk #3065,Human,Male,Light,2,Wild Hair,Regular Shades,,,,,
3066,Punk #3066,Human,Female,Medium,4,Black Lipstick,Clown Eyes Green,Headband,Earring,,,
3067,Punk #3067,Human,Male,Dark,4,Earring,Horned Rim Glasses,Goat,Do-rag,,,
3068,Punk #3068,Human,Male,Medium,3,Shadow Beard,Wild Hair,Small Shades,,,,
3069,Punk #3069,Human,Male,Dark,2,Knitted Cap,Eye Patch,,,,,
3070,Punk #3070,Human,Male,Light,2,Mohawk Thin,Earring,,,,,
3071,Punk #3071,Human,Female,Light,2,Clown Hair Green,Hot Lipstick,,,,,
3072,Punk #3072,Human,Male,Medium,3,Big Shades,Earring,Shaved Head,,,,
3073,Punk #3073,Human,Male,Light,3,Bandana,Eye Mask,Big Beard,,,,
3074,Punk #3074,Human,Male,Medium,4,Buck Teeth,Purple Hair,Vape,Earring,,,
3075,Punk #3075,Human,Male,Light,3,Eye Mask,Pipe,Do-rag,,,,
3076,Punk #3076,Human,Female,Albino,2,Clown Eyes Green,Mohawk Dark,,,,,
3077,Punk #3077,Human,Male,Light,2,Classic Shades,Cowboy Hat,,,,,
3078,Punk #3078,Human,Female,Light,3,Purple Eye Shadow,Wild Blonde,Purple Lipstick,,,,
3079,Punk #3079,Human,Female,Light,2,Tassle Hat,Eye Mask,,,,,
3080,Punk #3080,Human,Male,Light,3,Front Beard,Cap Forward,Earring,,,,
3081,Punk #3081,Human,Male,Light,2,Classic Shades,Knitted Cap,,,,,
3082,Punk #3082,Human,Female,Light,3,Black Lipstick,Clown Eyes Green,Mohawk Dark,,,,
3083,Punk #3083,Human,Male,Dark,2,Chinstrap,Cowboy Hat,,,,,
3084,Punk #3084,Human,Female,Light,4,Black Lipstick,Regular Shades,Rosy Cheeks,Mohawk Dark,,,
3085,Punk #3085,Human,Male,Medium,4,Frumpy Hair,Normal Beard Black,Earring,VR,,,
3086,Punk #3086,Human,Male,Medium,3,Cap,Regular Shades,Mole,,,,
3087,Punk #3087,Human,Female,Dark,3,Tassle Hat,Blue Eye Shadow,Hot Lipstick,,,,
3088,Punk #3088,Human,Male,Dark,4,Normal Beard Black,Earring,Top Hat,VR,,,
3089,Punk #3089,Human,Female,Albino,2,Cap,Earring,,,,,
3090,Punk #3090,Human,Male,Medium,4,Luxurious Beard,Frown,Classic Shades,Mohawk,,,
3091,Punk #3091,Human,Male,Albino,3,Peak Spike,Muttonchops,Classic Shades,,,,
3092,Punk #3092,Human,Female,Light,2,Green Eye Shadow,Headband,,,,,
3093,Punk #3093,Human,Male,Dark,2,Bandana,Horned Rim Glasses,,,,,
3094,Punk #3094,Human,Male,Light,4,Stringy Hair,Buck Teeth,Muttonchops,Classic Shades,,,
3095,Punk #3095,Human,Male,Medium,3,Cigarette,Normal Beard Black,Knitted Cap,,,,
3096,Punk #3096,Human,Female,Medium,4,Vape,Pink With Hat,Earring,Clown Eyes Blue,,,
3097,Punk #3097,Human,Male,Medium,3,Police Cap,Earring,Normal Beard,,,,
3098,Punk #3098,Human,Female,Light,4,Pipe,Mohawk Thin,Hot Lipstick,Nerd Glasses,,,
3099,Punk #3099,Human,Male,Light,4,Bandana,Spots,Chinstrap,Earring,,,
3100,Punk #3100,Alien,Male,,1,Headband,,,,,,
3101,Punk #3101,Human,Male,Light,3,Hoodie,Shadow Beard,Nerd Glasses,,,,
3102,Punk #3102,Human,Female,Medium,2,Pink With Hat,Clown Eyes Green,,,,,
3103,Punk #3103,Human,Male,Dark,2,Shadow Beard,Clown Hair Green,,,,,
3104,Punk #3104,Human,Male,Dark,2,Horned Rim Glasses,Mohawk Dark,,,,,
3105,Punk #3105,Human,Female,Dark,1,Welding Goggles,,,,,,
3106,Punk #3106,Human,Male,Dark,2,Beanie,Shadow Beard,,,,,
3107,Punk #3107,Human,Male,Dark,3,Beanie,Earring,Big Beard,,,,
3108,Punk #3108,Human,Male,Light,2,VR,Mohawk Dark,,,,,
3109,Punk #3109,Human,Female,Medium,3,Cap,Purple Lipstick,Nerd Glasses,,,,
3110,Punk #3110,Human,Female,Dark,3,Bandana,Earring,Clown Eyes Blue,,,,
3111,Punk #3111,Human,Female,Albino,1,Knitted Cap,,,,,,
3112,Punk #3112,Human,Female,Medium,5,Mole,Blue Eye Shadow,Straight Hair Blonde,Hot Lipstick,Cigarette,,
3113,Punk #3113,Human,Female,Dark,3,Dark Hair,Purple Lipstick,Clown Eyes Blue,,,,
3114,Punk #3114,Human,Male,Dark,2,Classic Shades,Knitted Cap,,,,,
3115,Punk #3115,Human,Male,Medium,3,Mohawk Thin,Goat,Regular Shades,,,,
3116,Punk #3116,Human,Female,Light,3,Hot Lipstick,Blonde Bob,Clown Eyes Blue,,,,
3117,Punk #3117,Human,Male,Light,3,Frown,Crazy Hair,Regular Shades,,,,
3118,Punk #3118,Human,Female,Medium,2,Knitted Cap,Hot Lipstick,,,,,
3119,Punk #3119,Human,Female,Dark,3,Wild White Hair,Black Lipstick,Horned Rim Glasses,,,,
3120,Punk #3120,Human,Male,Medium,3,Cap Forward,Front Beard Dark,Medical Mask,,,,
3121,Punk #3121,Human,Male,Light,2,Stringy Hair,Eye Mask,,,,,
3122,Punk #3122,Human,Male,Dark,3,Luxurious Beard,Classic Shades,Mohawk Dark,,,,
3123,Punk #3123,Human,Male,Dark,4,Cigarette,Cap,Muttonchops,Small Shades,,,
3124,Punk #3124,Human,Female,Medium,2,Big Shades,Wild Hair,,,,,
3125,Punk #3125,Human,Female,Light,3,Classic Shades,Half Shaved,Purple Lipstick,,,,
3126,Punk #3126,Human,Female,Light,2,Black Lipstick,Earring,,,,,
3127,Punk #3127,Human,Male,Light,5,Chinstrap,Earring,Nerd Glasses,Do-rag,Mole,,
3128,Punk #3128,Human,Male,Albino,3,Messy Hair,Earring,Regular Shades,,,,
3129,Punk #3129,Human,Male,Dark,3,Vampire Hair,Chinstrap,VR,,,,
3130,Punk #3130,Human,Male,Medium,5,Muttonchops,Earring,Rosy Cheeks,Small Shades,Mohawk Dark,,
3131,Punk #3131,Human,Female,Albino,3,Mole,Dark Hair,Earring,,,,
3132,Punk #3132,Human,Male,Albino,2,Nerd Glasses,Shaved Head,,,,,
3133,Punk #3133,Human,Male,Light,2,Front Beard Dark,Crazy Hair,,,,,
3134,Punk #3134,Human,Male,Medium,3,Gold Chain,Crazy Hair,Regular Shades,,,,
3135,Punk #3135,Human,Female,Light,3,Black Lipstick,Pink With Hat,Clown Eyes Blue,,,,
3136,Punk #3136,Human,Male,Dark,3,Rosy Cheeks,Headband,3D Glasses,,,,
3137,Punk #3137,Human,Male,Medium,3,Messy Hair,Big Shades,Normal Beard,,,,
3138,Punk #3138,Human,Male,Light,2,Cap,Eye Patch,,,,,
3139,Punk #3139,Human,Female,Dark,3,Big Shades,Spots,Pink With Hat,,,,
3140,Punk #3140,Human,Female,Light,2,Black Lipstick,Mohawk Thin,,,,,
3141,Punk #3141,Human,Male,Medium,3,Normal Beard Black,Mohawk Thin,Nerd Glasses,,,,
3142,Punk #3142,Human,Male,Light,3,Goat,Do-rag,Small Shades,,,,
